id,date,store_nbr,item_nbr,unit_sales
58535483,10/6/2015,49,1309245,16
58537748,10/6/2015,50,1309245,4
58546593,10/7/2015,2,1402045,30
58550880,10/7/2015,4,1309245,3
58560503,10/7/2015,9,660312,22
58560506,10/7/2015,9,660321,23
58561243,10/7/2015,9,1323985,1
58563593,10/7/2015,11,660312,40
58563596,10/7/2015,11,660321,5
58564291,10/7/2015,11,1309245,3
58564302,10/7/2015,11,1323985,4
58573073,10/7/2015,18,660312,19
58573633,10/7/2015,18,1323985,9
58575860,10/7/2015,20,660312,17
58576507,10/7/2015,20,1309245,10
58576519,10/7/2015,20,1323985,5
58577564,10/7/2015,21,660312,40
58577568,10/7/2015,21,660321,6
58578203,10/7/2015,21,1309245,27
58578218,10/7/2015,21,1323985,11
58581789,10/7/2015,24,1309245,13
58584451,10/7/2015,26,660312,4
58584454,10/7/2015,26,660321,9
58587535,10/7/2015,28,660312,24
58588157,10/7/2015,28,1309245,10
58589079,10/7/2015,29,660312,30
58589083,10/7/2015,29,660321,9
58589670,10/7/2015,29,1309245,9
58589681,10/7/2015,29,1323985,3
58591700,10/7/2015,31,660312,19
58591703,10/7/2015,31,660321,2
58595385,10/7/2015,34,660312,25
58595388,10/7/2015,34,660321,18
58595973,10/7/2015,34,1323985,5
58597905,10/7/2015,36,660312,30
58598569,10/7/2015,36,1323985,6
58603535,10/7/2015,39,660312,20
58603538,10/7/2015,39,660321,21
58604192,10/7/2015,39,1309245,40
58604204,10/7/2015,39,1323985,5
58624424,10/7/2015,49,1309245,94
58633378,10/8/2015,1,1309245,2
58635432,10/8/2015,2,1402045,40
58639535,10/8/2015,4,1309245,11
58648713,10/8/2015,9,660312,38
58648717,10/8/2015,9,660321,49
58649444,10/8/2015,9,1323985,6
58651681,10/8/2015,11,660312,31
58651685,10/8/2015,11,660321,16
58652346,10/8/2015,11,1323985,9
58660999,10/8/2015,18,660312,15
58661002,10/8/2015,18,660321,81
58661562,10/8/2015,18,1309245,9
58661570,10/8/2015,18,1323985,9
58663756,10/8/2015,20,660312,15
58663760,10/8/2015,20,660321,6
58664382,10/8/2015,20,1309245,11
58665427,10/8/2015,21,660312,40
58665431,10/8/2015,21,660321,7
58666060,10/8/2015,21,1309245,34
58666070,10/8/2015,21,1323985,8
58669519,10/8/2015,24,1309245,32
58672235,10/8/2015,26,660312,10
58672238,10/8/2015,26,660321,2
58675196,10/8/2015,28,660312,26
58675796,10/8/2015,28,1309245,5
58676697,10/8/2015,29,660312,17
58676701,10/8/2015,29,660321,4
58677274,10/8/2015,29,1309245,16
58677286,10/8/2015,29,1323985,7
58679243,10/8/2015,31,660312,27
58683012,10/8/2015,34,660312,9
58683015,10/8/2015,34,660321,10
58683618,10/8/2015,34,1323985,1
58685577,10/8/2015,36,660312,35
58686239,10/8/2015,36,1323985,7
58691034,10/8/2015,39,660312,29
58691037,10/8/2015,39,660321,17
58691712,10/8/2015,39,1309245,31
58691726,10/8/2015,39,1323985,6
58711186,10/8/2015,49,1309245,60
58721576,10/9/2015,2,1402045,33
58735779,10/9/2015,9,660312,38
58735782,10/9/2015,9,660321,16
58736558,10/9/2015,9,1309245,13
58736574,10/9/2015,9,1323985,4
58739062,10/9/2015,11,660312,40
58739066,10/9/2015,11,660321,24
58739784,10/9/2015,11,1309245,11
58739795,10/9/2015,11,1323985,10
58748854,10/9/2015,18,660312,21
58749481,10/9/2015,18,1309245,10
58749494,10/9/2015,18,1323985,9
58751956,10/9/2015,20,660312,26
58751958,10/9/2015,20,660321,2
58752685,10/9/2015,20,1309245,38
58752699,10/9/2015,20,1323985,8
58753822,10/9/2015,21,660312,39
58753824,10/9/2015,21,660321,5
58754530,10/9/2015,21,1309245,22
58754542,10/9/2015,21,1323985,7
58759903,10/9/2015,24,1309245,74
58762811,10/9/2015,26,660312,11
58762814,10/9/2015,26,660321,9
58766068,10/9/2015,28,660312,47
58766751,10/9/2015,28,1309245,38
58767768,10/9/2015,29,660312,26
58767771,10/9/2015,29,660321,9
58768407,10/9/2015,29,1309245,9
58768419,10/9/2015,29,1323985,9
58770474,10/9/2015,31,660312,22
58774382,10/9/2015,34,660312,14
58774385,10/9/2015,34,660321,1
58777092,10/9/2015,36,660312,33
58777095,10/9/2015,36,660321,1
58777795,10/9/2015,36,1323985,9
58779645,10/9/2015,37,1309245,14
58782957,10/9/2015,39,660312,35
58782960,10/9/2015,39,660321,15
58783682,10/9/2015,39,1309245,42
58783695,10/9/2015,39,1323985,4
58802678,10/9/2015,48,1309245,16
58805106,10/9/2015,49,1309245,104
58807497,10/9/2015,50,1309245,15
58814516,10/10/2015,1,1309245,13
58816654,10/10/2015,2,1402045,28
58821125,10/10/2015,4,1309245,9
58831016,10/10/2015,9,660312,38
58831020,10/10/2015,9,660321,32
58831798,10/10/2015,9,1309245,22
58831811,10/10/2015,9,1323985,10
58834371,10/10/2015,11,660312,64
58834375,10/10/2015,11,660321,13
58835057,10/10/2015,11,1309245,10
58835069,10/10/2015,11,1323985,10
58844596,10/10/2015,18,660312,11
58844598,10/10/2015,18,660321,52
58845261,10/10/2015,18,1323985,2
58847885,10/10/2015,20,660312,37
58847888,10/10/2015,20,660321,6
58848648,10/10/2015,20,1323985,8
58849776,10/10/2015,21,660312,48
58850469,10/10/2015,21,1309245,34
58850480,10/10/2015,21,1323985,14
58855837,10/10/2015,24,1309245,70
58858616,10/10/2015,26,660312,9
58858619,10/10/2015,26,660321,10
58860718,10/10/2015,27,1309245,50
58861878,10/10/2015,28,660312,43
58863610,10/10/2015,29,660312,35
58864255,10/10/2015,29,1309245,19
58864266,10/10/2015,29,1323985,13
58866415,10/10/2015,31,660312,22
58866418,10/10/2015,31,660321,4
58870424,10/10/2015,34,660312,12
58870427,10/10/2015,34,660321,16
58871033,10/10/2015,34,1323985,5
58873124,10/10/2015,36,660312,34
58873127,10/10/2015,36,660321,6
58873829,10/10/2015,36,1323985,9
58879086,10/10/2015,39,660312,42
58879089,10/10/2015,39,660321,32
58879811,10/10/2015,39,1309245,52
58879827,10/10/2015,39,1323985,4
58898729,10/10/2015,48,1309245,5
58901194,10/10/2015,49,1309245,61
58903591,10/10/2015,50,1309245,17
58912171,10/11/2015,2,1402045,42
58916655,10/11/2015,4,1309245,6
58926503,10/11/2015,9,660312,39
58926506,10/11/2015,9,660321,16
58927272,10/11/2015,9,1309245,36
58927284,10/11/2015,9,1323985,5
58929882,10/11/2015,11,660312,43
58929886,10/11/2015,11,660321,12
58930619,10/11/2015,11,1309245,28
58930632,10/11/2015,11,1323985,10
58940106,10/11/2015,18,660312,10
58940109,10/11/2015,18,660321,25
58940774,10/11/2015,18,1323985,4
58943374,10/11/2015,20,660312,42
58943377,10/11/2015,20,660321,3
58944137,10/11/2015,20,1323985,10
58945332,10/11/2015,21,660312,64
58945336,10/11/2015,21,660321,2
58946080,10/11/2015,21,1309245,54
58946094,10/11/2015,21,1323985,8
58951453,10/11/2015,24,1309245,52
58953996,10/11/2015,26,660312,18
58954000,10/11/2015,26,660321,2
58957434,10/11/2015,28,660312,57
58959230,10/11/2015,29,660312,33
58959233,10/11/2015,29,660321,12
58959914,10/11/2015,29,1309245,18
58959925,10/11/2015,29,1323985,12
58962167,10/11/2015,31,660312,20
58962170,10/11/2015,31,660321,9
58966239,10/11/2015,34,660312,15
58966242,10/11/2015,34,660321,18
58966856,10/11/2015,34,1323985,7
58968860,10/11/2015,36,660312,20
58968863,10/11/2015,36,660321,9
58969563,10/11/2015,36,1323985,12
58974625,10/11/2015,39,660312,36
58974628,10/11/2015,39,660321,15
58975338,10/11/2015,39,1309245,24
58975354,10/11/2015,39,1323985,7
58994238,10/11/2015,48,1309245,3
58996659,10/11/2015,49,1309245,56
58999022,10/11/2015,50,1309245,20
59008372,10/12/2015,2,1402045,22
59012592,10/12/2015,4,1309245,6
59016556,10/12/2015,6,1309245,7
59022113,10/12/2015,9,660312,20
59022117,10/12/2015,9,660321,23
59022813,10/12/2015,9,1323985,4
59025082,10/12/2015,11,660312,40
59025086,10/12/2015,11,660321,4
59025739,10/12/2015,11,1309245,10
59025748,10/12/2015,11,1323985,3
59034775,10/12/2015,18,660312,4
59034778,10/12/2015,18,660321,18
59035380,10/12/2015,18,1309245,24
59035392,10/12/2015,18,1323985,8
59037747,10/12/2015,20,660312,27
59038402,10/12/2015,20,1323985,6
59039468,10/12/2015,21,660312,43
59039472,10/12/2015,21,660321,9
59040156,10/12/2015,21,1309245,24
59040167,10/12/2015,21,1323985,18
59045313,10/12/2015,24,1309245,19
59047742,10/12/2015,26,660312,6
59050885,10/12/2015,28,660312,35
59052509,10/12/2015,29,660312,25
59052512,10/12/2015,29,660321,8
59053134,10/12/2015,29,1309245,10
59053146,10/12/2015,29,1323985,6
59055251,10/12/2015,31,660312,19
59055253,10/12/2015,31,660321,3
59059141,10/12/2015,34,660312,9
59059144,10/12/2015,34,660321,8
59061722,10/12/2015,36,660312,26
59062405,10/12/2015,36,1323985,11
59067327,10/12/2015,39,660312,20
59067330,10/12/2015,39,660321,8
59067999,10/12/2015,39,1309245,49
59068014,10/12/2015,39,1323985,3
59076569,10/12/2015,44,1309245,2
59088104,10/12/2015,49,1309245,52
59097069,10/13/2015,1,1309245,14
59099100,10/13/2015,2,1402045,38
59103162,10/13/2015,4,1309245,5
59106944,10/13/2015,6,1309245,3
59112237,10/13/2015,9,660312,18
59112241,10/13/2015,9,660321,41
59112938,10/13/2015,9,1323985,3
59115139,10/13/2015,11,660312,37
59115143,10/13/2015,11,660321,17
59115776,10/13/2015,11,1309245,12
59115788,10/13/2015,11,1323985,13
59127185,10/13/2015,20,660312,18
59127768,10/13/2015,20,1309245,14
59127780,10/13/2015,20,1323985,10
59128770,10/13/2015,21,660312,71
59128774,10/13/2015,21,660321,2
59129404,10/13/2015,21,1309245,13
59129416,10/13/2015,21,1323985,3
59134311,10/13/2015,24,1309245,32
59136583,10/13/2015,26,660312,1
59136586,10/13/2015,26,660321,10
59138508,10/13/2015,27,1309245,10
59139598,10/13/2015,28,660312,37
59141228,10/13/2015,29,660312,23
59141231,10/13/2015,29,660321,6
59141849,10/13/2015,29,1309245,7
59141863,10/13/2015,29,1323985,2
59143935,10/13/2015,31,660312,19
59143939,10/13/2015,31,660321,2
59147755,10/13/2015,34,660312,8
59147758,10/13/2015,34,660321,11
59148322,10/13/2015,34,1323985,2
59150227,10/13/2015,36,660312,28
59150230,10/13/2015,36,660321,5
59150915,10/13/2015,36,1323985,10
59155708,10/13/2015,39,660312,22
59155711,10/13/2015,39,660321,7
59156357,10/13/2015,39,1309245,18
59156370,10/13/2015,39,1323985,3
59173192,10/13/2015,48,1309245,7
59175353,10/13/2015,49,1309245,60
59177457,10/13/2015,50,1309245,5
59186110,10/14/2015,2,1402045,36
59190286,10/14/2015,4,1309245,10
59194184,10/14/2015,6,1309245,11
59199721,10/14/2015,9,660312,19
59199724,10/14/2015,9,660321,23
59200421,10/14/2015,9,1309245,38
59200434,10/14/2015,9,1323985,2
59202590,10/14/2015,11,660312,41
59203192,10/14/2015,11,1309245,19
59203201,10/14/2015,11,1323985,10
59211667,10/14/2015,18,660312,18
59211669,10/14/2015,18,660321,50
59214468,10/14/2015,20,660312,11
59214471,10/14/2015,20,660321,4
59215066,10/14/2015,20,1309245,10
59215079,10/14/2015,20,1323985,7
59216088,10/14/2015,21,660312,44
59216092,10/14/2015,21,660321,4
59216752,10/14/2015,21,1309245,23
59216764,10/14/2015,21,1323985,8
59221755,10/14/2015,24,1309245,52
59224181,10/14/2015,26,660312,6
59224184,10/14/2015,26,660321,7
59227303,10/14/2015,28,660312,31
59227917,10/14/2015,28,1309245,17
59228864,10/14/2015,29,660312,36
59228867,10/14/2015,29,660321,5
59229462,10/14/2015,29,1309245,27
59229472,10/14/2015,29,1323985,12
59231480,10/14/2015,31,660312,22
59235125,10/14/2015,34,660312,18
59235128,10/14/2015,34,660321,18
59235698,10/14/2015,34,1323985,5
59237562,10/14/2015,36,660312,26
59237565,10/14/2015,36,660321,4
59238194,10/14/2015,36,1323985,8
59243145,10/14/2015,39,660312,19
59243148,10/14/2015,39,660321,6
59243776,10/14/2015,39,1309245,30
59243787,10/14/2015,39,1323985,5
59263726,10/14/2015,49,1309245,36
59274801,10/15/2015,2,1402045,36
59278890,10/15/2015,4,1309245,6
59288064,10/15/2015,9,660312,26
59288067,10/15/2015,9,660321,46
59288750,10/15/2015,9,1309245,13
59290987,10/15/2015,11,660312,39
59291632,10/15/2015,11,1309245,38
59291640,10/15/2015,11,1323985,13
59300182,10/15/2015,18,660312,19
59300184,10/15/2015,18,660321,25
59303031,10/15/2015,20,660312,16
59303670,10/15/2015,20,1323985,5
59304694,10/15/2015,21,660312,19
59304698,10/15/2015,21,660321,9
59305339,10/15/2015,21,1309245,10
59305350,10/15/2015,21,1323985,6
59310059,10/15/2015,24,1309245,23
59312450,10/15/2015,26,660312,14
59312453,10/15/2015,26,660321,8
59315633,10/15/2015,28,660312,25
59317232,10/15/2015,29,660312,28
59317235,10/15/2015,29,660321,6
59317848,10/15/2015,29,1309245,5
59317858,10/15/2015,29,1323985,7
59319988,10/15/2015,31,660312,14
59323735,10/15/2015,34,660312,1
59323738,10/15/2015,34,660321,10
59324311,10/15/2015,34,1323985,1
59326183,10/15/2015,36,660312,20
59326187,10/15/2015,36,660321,1
59326843,10/15/2015,36,1323985,10
59331597,10/15/2015,39,660312,17
59331600,10/15/2015,39,660321,7
59332245,10/15/2015,39,1309245,41
59332257,10/15/2015,39,1323985,5
59351831,10/15/2015,49,1309245,29
59362756,10/16/2015,2,1402045,38
59376715,10/16/2015,9,660312,33
59376718,10/16/2015,9,660321,24
59377420,10/16/2015,9,1323985,1
59379657,10/16/2015,11,660312,41
59380314,10/16/2015,11,1309245,32
59380327,10/16/2015,11,1323985,9
59388816,10/16/2015,18,660312,19
59388819,10/16/2015,18,660321,25
59391592,10/16/2015,20,660312,12
59391594,10/16/2015,20,660321,4
59392193,10/16/2015,20,1309245,11
59392205,10/16/2015,20,1323985,2
59393202,10/16/2015,21,660312,45
59393206,10/16/2015,21,660321,5
59393807,10/16/2015,21,1309245,26
59393818,10/16/2015,21,1323985,4
59398826,10/16/2015,24,1309245,31
59401359,10/16/2015,26,660312,16
59401362,10/16/2015,26,660321,7
59404531,10/16/2015,28,660312,28
59405163,10/16/2015,28,1309245,5
59406119,10/16/2015,29,660312,24
59406122,10/16/2015,29,660321,6
59406737,10/16/2015,29,1309245,19
59406747,10/16/2015,29,1323985,14
59408824,10/16/2015,31,660312,17
59412688,10/16/2015,34,660321,30
59415330,10/16/2015,36,660312,30
59415333,10/16/2015,36,660321,6
59416005,10/16/2015,36,1323985,3
59421086,10/16/2015,39,660312,17
59421784,10/16/2015,39,1309245,10
59421794,10/16/2015,39,1323985,9
59439985,10/16/2015,48,1309245,4
59442299,10/16/2015,49,1309245,57
59444612,10/16/2015,50,1309245,6
59453855,10/17/2015,2,1402045,22
59458402,10/17/2015,4,1309245,8
59468491,10/17/2015,9,660312,40
59468494,10/17/2015,9,660321,14
59469292,10/17/2015,9,1323985,5
59471894,10/17/2015,11,660312,37
59472593,10/17/2015,11,1309245,32
59472608,10/17/2015,11,1323985,7
59482287,10/17/2015,18,660312,20
59482289,10/17/2015,18,660321,13
59485629,10/17/2015,20,660312,27
59486389,10/17/2015,20,1309245,36
59486404,10/17/2015,20,1323985,5
59487617,10/17/2015,21,660312,48
59487621,10/17/2015,21,660321,7
59488337,10/17/2015,21,1309245,48
59488350,10/17/2015,21,1323985,11
59493749,10/17/2015,24,1309245,63
59496424,10/17/2015,26,660312,14
59499883,10/17/2015,28,660312,45
59501701,10/17/2015,29,660312,35
59501704,10/17/2015,29,660321,10
59502371,10/17/2015,29,1309245,8
59502383,10/17/2015,29,1323985,10
59504686,10/17/2015,31,660312,23
59504689,10/17/2015,31,660321,5
59508850,10/17/2015,34,660312,18
59508853,10/17/2015,34,660321,4
59509476,10/17/2015,34,1323985,7
59511519,10/17/2015,36,660312,32
59511522,10/17/2015,36,660321,4
59512235,10/17/2015,36,1323985,13
59517621,10/17/2015,39,660312,45
59517624,10/17/2015,39,660321,12
59518383,10/17/2015,39,1309245,62
59518400,10/17/2015,39,1323985,5
59540214,10/17/2015,49,1309245,62
59542641,10/17/2015,50,1309245,14
59551790,10/18/2015,2,1402045,43
59556329,10/18/2015,4,1309245,14
59560592,10/18/2015,6,1309245,7
59566501,10/18/2015,9,660312,44
59566504,10/18/2015,9,660321,7
59567294,10/18/2015,9,1323985,10
59569885,10/18/2015,11,660312,40
59569889,10/18/2015,11,660321,18
59570612,10/18/2015,11,1309245,30
59570625,10/18/2015,11,1323985,9
59580160,10/18/2015,18,660312,20
59580841,10/18/2015,18,1309245,13
59583417,10/18/2015,20,660312,47
59583421,10/18/2015,20,660321,6
59584198,10/18/2015,20,1309245,89
59584214,10/18/2015,20,1323985,11
59585458,10/18/2015,21,660312,59
59585462,10/18/2015,21,660321,2
59586212,10/18/2015,21,1309245,42
59586227,10/18/2015,21,1323985,10
59591553,10/18/2015,24,1309245,59
59594041,10/18/2015,26,660312,18
59594045,10/18/2015,26,660321,6
59597705,10/18/2015,28,660312,56
59598437,10/18/2015,28,1309245,22
59598450,10/18/2015,28,1323985,9
59599609,10/18/2015,29,660312,60
59599612,10/18/2015,29,660321,8
59600337,10/18/2015,29,1309245,3
59600349,10/18/2015,29,1323985,9
59602674,10/18/2015,31,660312,13
59602677,10/18/2015,31,660321,15
59606915,10/18/2015,34,660312,12
59607519,10/18/2015,34,1323985,14
59609591,10/18/2015,36,660312,36
59609594,10/18/2015,36,660321,4
59615569,10/18/2015,39,660312,35
59615572,10/18/2015,39,660321,18
59616320,10/18/2015,39,1309245,32
59616337,10/18/2015,39,1323985,8
59625743,10/18/2015,44,1309245,8
59635803,10/18/2015,48,1309245,33
59638265,10/18/2015,49,1309245,61
59640654,10/18/2015,50,1309245,21
59648201,10/19/2015,1,1309245,4
59650358,10/19/2015,2,1402045,29
59654596,10/19/2015,4,1309245,3
59664232,10/19/2015,9,660312,32
59664236,10/19/2015,9,660321,29
59664953,10/19/2015,9,1323985,11
59667244,10/19/2015,11,660312,40
59667248,10/19/2015,11,660321,7
59667869,10/19/2015,11,1309245,30
59667880,10/19/2015,11,1323985,9
59676752,10/19/2015,18,660312,11
59676754,10/19/2015,18,660321,25
59677359,10/19/2015,18,1323985,8
59679669,10/19/2015,20,660312,19
59679673,10/19/2015,20,660321,6
59680317,10/19/2015,20,1323985,4
59681355,10/19/2015,21,660312,40
59681359,10/19/2015,21,660321,7
59682023,10/19/2015,21,1309245,11
59682037,10/19/2015,21,1323985,5
59687087,10/19/2015,24,1309245,19
59689468,10/19/2015,26,660312,14
59689471,10/19/2015,26,660321,6
59692663,10/19/2015,28,660312,42
59693317,10/19/2015,28,1309245,5
59693329,10/19/2015,28,1323985,8
59694312,10/19/2015,29,660312,24
59694315,10/19/2015,29,660321,8
59694930,10/19/2015,29,1309245,14
59694940,10/19/2015,29,1323985,11
59696967,10/19/2015,31,660312,24
59700855,10/19/2015,34,660312,12
59703369,10/19/2015,36,660312,27
59703373,10/19/2015,36,660321,8
59704019,10/19/2015,36,1323985,10
59708948,10/19/2015,39,660312,21
59708950,10/19/2015,39,660321,7
59709619,10/19/2015,39,1309245,50
59709633,10/19/2015,39,1323985,5
59718088,10/19/2015,44,1309245,14
59727392,10/19/2015,48,1309245,2
59729667,10/19/2015,49,1309245,79
59740857,10/20/2015,2,1402045,38
59754412,10/20/2015,9,660312,20
59754416,10/20/2015,9,660321,10
59755123,10/20/2015,9,1323985,2
59757460,10/20/2015,11,660312,54
59757464,10/20/2015,11,660321,15
59758126,10/20/2015,11,1323985,5
59767072,10/20/2015,18,660312,20
59767074,10/20/2015,18,660321,25
59767675,10/20/2015,18,1323985,10
59769977,10/20/2015,20,660312,17
59769981,10/20/2015,20,660321,1
59770607,10/20/2015,20,1309245,30
59770619,10/20/2015,20,1323985,4
59771631,10/20/2015,21,660312,42
59771635,10/20/2015,21,660321,8
59772282,10/20/2015,21,1309245,26
59772294,10/20/2015,21,1323985,7
59779458,10/20/2015,26,660312,8
59779462,10/20/2015,26,660321,7
59782564,10/20/2015,28,660312,40
59784235,10/20/2015,29,660312,24
59784238,10/20/2015,29,660321,9
59784880,10/20/2015,29,1309245,17
59784891,10/20/2015,29,1323985,2
59787068,10/20/2015,31,660312,32
59790982,10/20/2015,34,660312,10
59790985,10/20/2015,34,660321,20
59791594,10/20/2015,34,1323985,1
59793578,10/20/2015,36,660312,27
59793581,10/20/2015,36,660321,4
59794258,10/20/2015,36,1309245,18
59794269,10/20/2015,36,1323985,8
59799181,10/20/2015,39,660312,29
59799184,10/20/2015,39,660321,16
59799873,10/20/2015,39,1309245,27
59799889,10/20/2015,39,1323985,9
59817526,10/20/2015,48,1309245,1
59819764,10/20/2015,49,1309245,25
59830691,10/21/2015,2,1402045,28
59834960,10/21/2015,4,1309245,2
59844463,10/21/2015,9,660312,36
59844467,10/21/2015,9,660321,6
59845168,10/21/2015,9,1323985,5
59847393,10/21/2015,11,660312,44
59847397,10/21/2015,11,660321,4
59848013,10/21/2015,11,1309245,24
59848026,10/21/2015,11,1323985,4
59856575,10/21/2015,18,660312,20
59857149,10/21/2015,18,1323985,10
59859298,10/21/2015,20,660312,14
59859929,10/21/2015,20,1309245,2
59859942,10/21/2015,20,1323985,7
59860941,10/21/2015,21,660312,37
59860945,10/21/2015,21,660321,3
59861558,10/21/2015,21,1309245,25
59861569,10/21/2015,21,1323985,6
59866369,10/21/2015,24,1309245,61
59868781,10/21/2015,26,660312,17
59868785,10/21/2015,26,660321,20
59871894,10/21/2015,28,660312,24
59872521,10/21/2015,28,1323985,6
59873429,10/21/2015,29,660312,42
59873432,10/21/2015,29,660321,10
59874030,10/21/2015,29,1309245,9
59874042,10/21/2015,29,1323985,12
59876093,10/21/2015,31,660312,20
59876096,10/21/2015,31,660321,10
59879755,10/21/2015,34,660312,10
59879759,10/21/2015,34,660321,14
59880324,10/21/2015,34,1323985,3
59882113,10/21/2015,36,660312,24
59882116,10/21/2015,36,660321,2
59882729,10/21/2015,36,1309245,9
59887679,10/21/2015,39,660312,14
59887682,10/21/2015,39,660321,17
59888338,10/21/2015,39,1309245,37
59888350,10/21/2015,39,1323985,5
59905884,10/21/2015,48,1309245,6
59908147,10/21/2015,49,1309245,36
59919059,10/22/2015,2,1402045,29
59932291,10/22/2015,9,660312,18
59932294,10/22/2015,9,660321,12
59932995,10/22/2015,9,1323985,2
59935098,10/22/2015,11,660312,43
59935102,10/22/2015,11,660321,7
59935731,10/22/2015,11,1309245,12
59935744,10/22/2015,11,1323985,4
59944209,10/22/2015,18,660312,21
59944211,10/22/2015,18,660321,20
59944808,10/22/2015,18,1309245,20
59944816,10/22/2015,18,1323985,7
59947009,10/22/2015,20,660312,18
59947012,10/22/2015,20,660321,2
59947621,10/22/2015,20,1309245,2
59947631,10/22/2015,20,1323985,10
59948639,10/22/2015,21,660312,40
59948643,10/22/2015,21,660321,5
59949239,10/22/2015,21,1309245,19
59949249,10/22/2015,21,1323985,6
59953781,10/22/2015,24,1309245,27
59956041,10/22/2015,26,660312,11
59956044,10/22/2015,26,660321,17
59958865,10/22/2015,28,660312,38
59959440,10/22/2015,28,1309245,5
59959449,10/22/2015,28,1323985,6
59960345,10/22/2015,29,660312,29
59960348,10/22/2015,29,660321,8
59960940,10/22/2015,29,1309245,12
59960949,10/22/2015,29,1323985,18
59962996,10/22/2015,31,660312,39
59966713,10/22/2015,34,660312,3
59966716,10/22/2015,34,660321,8
59967293,10/22/2015,34,1323985,3
59969019,10/22/2015,36,660312,34
59969665,10/22/2015,36,1309245,3
59969675,10/22/2015,36,1323985,14
59974331,10/22/2015,39,660312,36
59974334,10/22/2015,39,660321,6
59974957,10/22/2015,39,1309245,30
59974967,10/22/2015,39,1323985,4
59992165,10/22/2015,48,1309245,5
59994345,10/22/2015,49,1309245,36
59996460,10/22/2015,50,1309245,2
60005123,10/23/2015,2,1402045,56
60018914,10/23/2015,9,660312,19
60018918,10/23/2015,9,660321,28
60019604,10/23/2015,9,1323985,6
60021712,10/23/2015,11,660312,32
60021716,10/23/2015,11,660321,4
60022332,10/23/2015,11,1309245,1
60022343,10/23/2015,11,1323985,24
60030660,10/23/2015,18,660312,16
60031236,10/23/2015,18,1323985,8
60033339,10/23/2015,20,660312,14
60033931,10/23/2015,20,1323985,2
60034944,10/23/2015,21,660312,53
60035553,10/23/2015,21,1309245,5
60040087,10/23/2015,24,1309245,32
60042599,10/23/2015,26,660312,16
60042602,10/23/2015,26,660321,10
60043087,10/23/2015,26,1323985,3
60045743,10/23/2015,28,660312,24
60046333,10/23/2015,28,1309245,31
60046343,10/23/2015,28,1323985,3
60047214,10/23/2015,29,660312,21
60047217,10/23/2015,29,660321,2
60047810,10/23/2015,29,1323985,5
60049835,10/23/2015,31,660312,21
60053517,10/23/2015,34,660312,3
60053520,10/23/2015,34,660321,20
60054128,10/23/2015,34,1323985,6
60056051,10/23/2015,36,660312,26
60056054,10/23/2015,36,660321,5
60056719,10/23/2015,36,1323985,7
60061548,10/23/2015,39,660312,33
60061551,10/23/2015,39,660321,6
60062190,10/23/2015,39,1309245,20
60082490,10/23/2015,49,1309245,45
60084698,10/23/2015,50,1309245,10
60093692,10/24/2015,2,1402045,34
60108154,10/24/2015,9,660312,41
60108158,10/24/2015,9,660321,28
60108930,10/24/2015,9,1309245,18
60108944,10/24/2015,9,1323985,7
60111435,10/24/2015,11,660312,57
60112155,10/24/2015,11,1323985,11
60121633,10/24/2015,18,660312,21
60121635,10/24/2015,18,660321,20
60124855,10/24/2015,20,660312,39
60124857,10/24/2015,20,660321,3
60125591,10/24/2015,20,1309245,37
60125605,10/24/2015,20,1323985,7
60126730,10/24/2015,21,660312,60
60127419,10/24/2015,21,1309245,35
60127432,10/24/2015,21,1323985,3
60132658,10/24/2015,24,1309245,58
60135245,10/24/2015,26,660312,7
60135743,10/24/2015,26,1323985,3
60138698,10/24/2015,28,660312,33
60140458,10/24/2015,29,660312,31
60140461,10/24/2015,29,660321,3
60141108,10/24/2015,29,1309245,30
60141117,10/24/2015,29,1323985,9
60143314,10/24/2015,31,660312,26
60147367,10/24/2015,34,660312,15
60147370,10/24/2015,34,660321,20
60147990,10/24/2015,34,1323985,4
60150042,10/24/2015,36,660312,31
60150734,10/24/2015,36,1323985,15
60155972,10/24/2015,39,660312,38
60155974,10/24/2015,39,660321,18
60156705,10/24/2015,39,1309245,51
60156718,10/24/2015,39,1323985,9
60175816,10/24/2015,48,1309245,4
60178287,10/24/2015,49,1309245,47
60180681,10/24/2015,50,1309245,10
60189657,10/25/2015,2,1402045,29
60198452,10/25/2015,6,1309245,9
60204301,10/25/2015,9,660312,36
60204305,10/25/2015,9,660321,8
60205086,10/25/2015,9,1309245,29
60205100,10/25/2015,9,1323985,8
60207684,10/25/2015,11,660312,59
60208417,10/25/2015,11,1309245,19
60208429,10/25/2015,11,1323985,21
60217982,10/25/2015,18,660312,20
60217985,10/25/2015,18,660321,16
60218683,10/25/2015,18,1323985,12
60221229,10/25/2015,20,660312,43
60221233,10/25/2015,20,660321,4
60221996,10/25/2015,20,1323985,15
60223197,10/25/2015,21,660312,70
60223944,10/25/2015,21,1309245,28
60223957,10/25/2015,21,1323985,19
60229274,10/25/2015,24,1309245,28
60231772,10/25/2015,26,660312,21
60231775,10/25/2015,26,660321,1
60235381,10/25/2015,28,660312,54
60236121,10/25/2015,28,1309245,14
60237238,10/25/2015,29,660312,51
60237241,10/25/2015,29,660321,3
60237940,10/25/2015,29,1309245,16
60237955,10/25/2015,29,1323985,21
60240285,10/25/2015,31,660312,27
60240288,10/25/2015,31,660321,3
